stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,subdt_lgd,dist_lgd,state_lgd,centroid_x,centroid_y,lat_0_5,lon_0_5,lat_0_25,lon_0_25,lat_0_1,lon_0_1,monsoon_months
18,309,2060,ASSAM,Tinsukia,Doom Dooma,2060,302,18,95.58941432,27.63566678,27.5,95.5,27.75,95.5,27.6,95.6,"[6,7,8]"
18,323,2138,ASSAM,Nalbari,Ghograpar (Pt),2138,298,18,91.51883293,26.50086297,26.5,91.5,26.5,91.5,26.5,91.5,"[6,7,8]"
18,756,2047,ASSAM,Biswanath,Gohpur,2047,705,18,93.67024519,26.89150632,27,93.5,27,93.75,26.9,93.7,"[6,7,8]"
18,313,2085,ASSAM,Golaghat,Golaghat,2085,288,18,94.02319085,26.42619401,26.5,94,26.5,94,26.4,94,"[6,7,8]"
18,757,2038,ASSAM,Hojai,Hojai,2038,709,18,92.83544234,26.01215719,26,93,26,92.75,26,92.8,"[6,7,8]"
18,308,2057,ASSAM,Dhemaji,Jonai,2057,284,18,95.17588115,27.75023513,28,95,27.75,95.25,27.8,95.2,"[6,7,8]"
18,307,2051,ASSAM,Lakhimpur,Kadam,2051,295,18,94.2042708,27.36248334,27.5,94,27.25,94.25,27.4,94.2,"[6,7,8]"
18,316,2099,ASSAM,Cachar,Sonai,2099,282,18,93.06262547,24.85225992,25,93,24.75,93,24.9,93.1,"[6,7,8]"
18,302,2013,ASSAM,Goalpara,Lakhipur,2013,287,18,90.28926195,26.05932213,26,90.5,26,90.25,26.1,90.3,"[6,7,8]"
18,757,2040,ASSAM,Hojai,Lanka,2040,709,18,93.0648857,25.91134698,26,93,26,93,25.9,93.1,"[6,7,8]"
18,755,2075,ASSAM,Charaideo,Mahmora,2075,708,18,94.94766067,27.11035864,27,95,27,95,27.1,94.9,"[6,7,8]"
18,309,2062,ASSAM,Tinsukia,Margherita,2062,302,18,95.74757097,27.38480226,27.5,95.5,27.5,95.75,27.4,95.7,"[6,7,8]"
18,302,2015,ASSAM,Goalpara,Matia,2015,287,18,90.71492749,26.05785123,26,90.5,26,90.75,26.1,90.7,"[6,7,8]"
18,304,2026,ASSAM,Marigaon,Mayong,2026,296,18,92.15652201,26.21345231,26,92,26.25,92.25,26.2,92.2,"[6,7,8]"
18,304,2030,ASSAM,Marigaon,Mikirbheta,2030,296,18,92.47056412,26.32534725,26.5,92.5,26.25,92.5,26.3,92.5,"[6,7,8]"
18,304,2029,ASSAM,Marigaon,Marigaon,2029,296,18,92.33531636,26.21096586,26,92.5,26.25,92.25,26.2,92.3,"[6,7,8]"
18,756,2044,ASSAM,Biswanath,Na-Duar,2044,705,18,92.99122769,26.7478594,26.5,93,26.75,93,26.7,93,"[6,7,8]"
18,305,2035,ASSAM,Nagaon,Nagaon,2035,297,18,92.68167967,26.30754391,26.5,92.5,26.25,92.75,26.3,92.7,"[6,7,8]"
18,321,2122,ASSAM,Kamrup,Nagarbera,2123,291,18,91.03890598,26.08645964,26,91,26,91,26.1,91,"[6,7,8]"
18,310,2069,ASSAM,Dibrugarh,Naharkatiya,2069,286,18,95.32663195,27.24571679,27,95.5,27.25,95.25,27.2,95.3,"[6,7,8]"
18,323,2136,ASSAM,Nalbari,Nalbari,2136,298,18,91.44361073,26.42838333,26.5,91.5,26.5,91.5,26.4,91.4,"[6,7,8]"
18,311,2073,ASSAM,Sivasagar,Nazira,2073,300,18,94.73917249,26.85918169,27,94.5,26.75,94.75,26.9,94.7,"[6,7,8]"
18,307,2052,ASSAM,Lakhimpur,North Lakhimpur,2052,295,18,94.14248871,27.15385233,27,94,27.25,94.25,27.2,94.1,"[6,7,8]"
18,325,2146,ASSAM,Darrang,Pathorighat (Pt),2146,283,18,91.85080969,26.46556247,26.5,92,26.5,91.75,26.5,91.9,"[6,7,8]"
18,309,2059,ASSAM,Tinsukia,Sadiya,2059,302,18,95.69371289,27.86169032,28,95.5,27.75,95.75,27.9,95.7,"[6,7,8]"
18,305,2032,ASSAM,Nagaon,Samaguri,2032,297,18,92.84013538,26.37904288,26.5,93,26.5,92.75,26.4,92.8,"[6,7,8]"
18,311,2071,ASSAM,Sivasagar,Sibsagar,2071,300,18,94.58383726,26.99128739,27,94.5,27,94.5,27,94.6,"[6,7,8]"
18,325,2147,ASSAM,Darrang,Sipajhar,2147,283,18,91.85876303,26.30948837,26.5,92,26.25,91.75,26.3,91.9,"[6,7,8]"
18,318,2108,ASSAM,Hailakandi,Lala,2108,289,18,92.57473379,24.36676004,24.5,92.5,24.25,92.5,24.4,92.6,"[6,7,8]"
18,321,2124,ASSAM,Kamrup,Azara,2127,291,18,91.60508919,25.98981854,26,91.5,26,91.5,26,91.6,"[6,7,8]"
18,322,2126,ASSAM,Kamrup Metro,Azara,2127,618,18,91.66702005,26.11445095,26,91.5,26,91.75,26.1,91.7,"[6,7,8]"
18,323,2139,ASSAM,Nalbari,Baganpara (Pt),2139,298,18,91.46170197,26.55594907,26.5,91.5,26.5,91.5,26.6,91.5,"[6,7,8]"
18,759,2087,ASSAM,West Karbi Anglong,Sarupathar,0,710,18,92.53332731,25.84994131,26,92.5,25.75,92.5,25.8,92.5,"[6,7,8]"
18,300,2005,ASSAM,Kokrajhar,Bagribari (Pt),2005,294,18,90.02862463,26.26033209,26.5,90,26.25,90,26.3,90,"[6,7,8]"
18,300,2010,ASSAM,Kokrajhar,Chapar Pt,6019,294,18,90.3225193,26.31210752,26.5,90.5,26.25,90.25,26.3,90.3,"[6,7,8]"
18,303,2021,ASSAM,Barpeta,Chenga,2021,280,18,91.09585237,26.20519394,26,91,26.25,91,26.2,91.1,"[6,7,8]"
18,300,2008,ASSAM,Kokrajhar,Dhubri,6014,294,18,89.97942523,26.1781655,26,90,26.25,90,26.2,90,"[6,7,8]"
18,314,2088,ASSAM,Karbi Anglong,Donka,2088,292,18,93.45899332,25.86327022,26,93.5,25.75,93.5,25.9,93.5,"[6,7,8]"
18,322,2128,ASSAM,Kamrup Metro,Dispur,2129,618,18,91.79293392,26.14374665,26,92,26.25,91.75,26.1,91.8,"[6,7,8]"
18,757,2039,ASSAM,Hojai,Doboka,2039,709,18,92.86774543,26.13276115,26,93,26.25,92.75,26.1,92.9,"[6,7,8]"
18,308,2058,ASSAM,Dhemaji,Gogamukh,2058,284,18,94.35195756,27.47884847,27.5,94.5,27.5,94.25,27.5,94.4,"[6,7,8]"
18,300,2007,ASSAM,Kokrajhar,Golakganj Pt,6015,294,18,89.90216359,26.26042292,26.5,90,26.25,90,26.3,89.9,"[6,7,8]"
18,321,2121,ASSAM,Kamrup,Goroimari,2121,291,18,91.25266501,26.11053952,26,91.5,26,91.25,26.1,91.3,"[6,7,8]"
18,322,2127,ASSAM,Kamrup Metro,Guwahati,2128,618,18,91.71595847,26.15673205,26,91.5,26.25,91.75,26.2,91.7,"[6,7,8]"
18,321,2117,ASSAM,Kamrup,Koya,2117,291,18,91.55909384,26.37134819,26.5,91.5,26.25,91.5,26.4,91.6,"[6,7,8]"
18,326,2153,ASSAM,Udalguri,Mazbat,2153,617,18,92.29429291,26.750527,27,92.5,26.75,92.25,26.8,92.3,"[6,7,8]"
18,312,2081,ASSAM,Jorhat,Mariani,2081,290,18,94.37801826,26.63039346,26.5,94.5,26.75,94.5,26.6,94.4,"[6,7,8]"
18,321,2115,ASSAM,Kamrup,Rangia Pt,5934,291,18,91.62554476,26.43227415,26.5,91.5,26.5,91.75,26.4,91.6,"[6,7,8]"
18,816,2115,ASSAM,Tamulpur,Rangia Pt,5934,756,18,91.61383554,26.52308586,26.5,91.5,26.5,91.5,26.5,91.6,"[6,7,8]"
18,799,2025,ASSAM,Bajali,Sarupeta (Pt),2025,739,18,91.07819085,26.49406591,26.5,91,26.5,91,26.5,91.1,"[6,7,8]"
18,306,,ASSAM,Sonitpur,Thelamara,7049,301,18,92.54860811,26.74417201,26.5,92.5,26.75,92.5,26.7,92.5,"[6,7,8]"
18,323,2132,ASSAM,Nalbari,Tihu (Pt),2132,298,18,91.2865442,26.47276785,26.5,91.5,26.5,91.25,26.5,91.3,"[6,7,8]"
18,324,2131,ASSAM,Baksa,Tihu (Pt),2132,616,18,91.30719362,26.53620417,26.5,91.5,26.5,91.25,26.5,91.3,"[6,7,8]"
18,324,2025,ASSAM,Baksa,Sarupeta (Pt),2025,616,18,91.11154891,26.61824157,26.5,91,26.5,91,26.6,91.1,"[6,7,8]"
18,326,2149,ASSAM,Udalguri,Dalgaon (Pt),2149,617,18,92.06838696,26.53452741,26.5,92,26.5,92,26.5,92.1,"[6,7,8]"
18,305,2031,ASSAM,Nagaon,Kaliabor,2031,297,18,93.05753696,26.54343585,26.5,93,26.5,93,26.5,93.1,"[6,7,8]"
18,314,2089,ASSAM,Karbi Anglong,Diphu,2089,292,18,93.24401129,26.27166122,26.5,93,26.25,93.25,26.3,93.2,"[6,7,8]"
18,305,2036,ASSAM,Nagaon,Raha,2036,297,18,92.51816301,26.20565525,26,92.5,26.25,92.5,26.2,92.5,"[6,7,8]"
18,311,2072,ASSAM,Sivasagar,Amguri,2072,300,18,94.58389979,26.84373728,27,94.5,26.75,94.5,26.8,94.6,"[6,7,8]"
18,301,2006,ASSAM,Dhubri,Agamoni,2006,285,18,89.78126552,26.21507298,26,90,26.25,89.75,26.2,89.8,"[6,7,8]"
18,758,2012,ASSAM,South Salmara Mancachar,Mankachar,2012,707,18,89.90538928,25.6544835,25.5,90,25.75,90,25.7,89.9,"[6,7,8]"
18,301,2007,ASSAM,Dhubri,Golakganj Pt,6015,285,18,89.86341553,26.13822413,26,90,26.25,89.75,26.1,89.9,"[6,7,8]"
18,300,2001,ASSAM,Kokrajhar,Gossaigaon (Pt),2001,294,18,89.99615199,26.56533193,26.5,90,26.5,90,26.6,90,"[6,7,8]"
18,317,2103,ASSAM,Karimganj,Nilambazar,2103,293,18,92.31080239,24.46503774,24.5,92.5,24.5,92.25,24.5,92.3,"[6,7,8]"
18,300,2004,ASSAM,Kokrajhar,Kokrajhar (Pt),0,294,18,90.29009835,26.58523366,26.5,90.5,26.5,90.25,26.6,90.3,"[6,7,8]"
18,301,2008,ASSAM,Dhubri,Dhubri,6014,285,18,89.94911752,26.02304,26,90,26,90,26,89.9,"[6,7,8]"
18,320,2114,ASSAM,Chirang,Sidli (Pt),2114,612,18,90.72889553,26.63996577,26.5,90.5,26.75,90.75,26.6,90.7,"[6,7,8]"
18,316,2096,ASSAM,Cachar,Katigora,2096,282,18,92.75921114,24.81732144,25,93,24.75,92.75,24.8,92.8,"[6,7,8]"
18,758,2011,ASSAM,South Salmara Mancachar,South Salmara,2011,707,18,89.9948347,25.91100558,26,90,26,90,25.9,90,"[6,7,8]"
18,324,2139,ASSAM,Baksa,Baganpara (Pt),2139,616,18,91.4466138,26.67817811,26.5,91.5,26.75,91.5,26.7,91.4,"[6,7,8]"
18,324,2143,ASSAM,Baksa,Baska,2143,616,18,91.33660309,26.67301208,26.5,91.5,26.75,91.25,26.7,91.3,"[6,7,8]"
18,301,2001,ASSAM,Dhubri,Gossaigaon (Pt),2001,285,18,89.83210493,26.33328857,26.5,90,26.25,89.75,26.3,89.8,"[6,7,8]"
18,326,2151,ASSAM,Udalguri,Harisinga,2151,617,18,91.85806373,26.75021106,27,92,26.75,91.75,26.8,91.9,"[6,7,8]"
18,324,2140,ASSAM,Baksa,Jalah (Pt),2140,616,18,91.2118317,26.72134759,26.5,91,26.75,91.25,26.7,91.2,"[6,7,8]"
18,816,2144,ASSAM,Tamulpur,Tamulpur,2144,756,18,91.58339588,26.69624544,26.5,91.5,26.75,91.5,26.7,91.6,"[6,7,8]"
18,326,2152,ASSAM,Udalguri,Udalguri,2152,617,18,92.12125044,26.75184496,27,92,26.75,92,26.8,92.1,"[6,7,8]"
2,32,173,HIMACHAL PRADESH,Sirmaur,Paonta Sahib,173,24,2,77.5279597,30.50571734,30.5,77.5,30.5,77.5,30.5,77.5,"[6,7,8]"
17,714,2000,MEGHALAYA,East Jaintia Hills,Saipung,2000,657,17,92.5862991,25.28302386,25.5,92.5,25.25,92.5,25.3,92.6,"[6,7,8]"
17,297,1987,MEGHALAYA,Ri Bhoi,Umsning,1987,276,17,92.01878053,25.80345718,26,92,25.75,92,25.8,92,"[6,7,8]"
17,299,1996,MEGHALAYA,West Jaintia Hills,Thadlaskein,1996,275,17,92.252791,25.56534389,25.5,92.5,25.5,92.25,25.6,92.3,"[6,7,8]"
16,291,,TRIPURA,Dhalai,Gandacherra,6686,269,16,91.86630757,23.56921683,23.5,92,23.5,91.75,23.6,91.9,"[6,7,8]"
16,292,,TRIPURA,North Tripura,Dharmanagar,6691,270,16,92.17221698,24.39493535,24.5,92,24.5,92.25,24.4,92.2,"[6,7,8]"
16,709,,TRIPURA,Gomati,Amarpur,6695,654,16,91.68724207,23.58280281,23.5,91.5,23.5,91.75,23.6,91.7,"[6,7,8]"
16,291,,TRIPURA,Dhalai,Ambassa,6697,269,16,91.86377776,23.8301553,24,92,23.75,91.75,23.8,91.9,"[6,7,8]"
16,290,,TRIPURA,South Tripura,Belonia,6687,271,16,91.45336268,23.21972751,23,91.5,23.25,91.5,23.2,91.5,"[6,7,8]"
16,291,,TRIPURA,Dhalai,Longtharai Valley,6692,269,16,92.03305335,23.88518724,24,92,24,92,23.9,92,"[6,7,8]"
16,707,,TRIPURA,Sepahijala,Bishalgarh,6699,653,16,91.27172727,23.66118035,23.5,91.5,23.75,91.25,23.7,91.3,"[6,7,8]"
16,710,,TRIPURA,Unakoti,Kailashahar,6682,655,16,92.00192942,24.29057896,24.5,92,24.25,92,24.3,92,"[6,7,8]"
16,292,,TRIPURA,North Tripura,Kanchanpur,6685,270,16,92.22616128,23.98666015,24,92,24,92.25,24,92.2,"[6,7,8]"
16,708,,TRIPURA,Khowai,Teliamura,6698,652,16,91.67606166,23.85770576,24,91.5,23.75,91.75,23.9,91.7,"[6,7,8]"
16,289,,TRIPURA,West Tripura,Mohanpur,6689,272,16,91.39038101,23.97423296,24,91.5,24,91.5,24,91.4,"[6,7,8]"
16,707,,TRIPURA,Sepahijala,Sonamura,6680,653,16,91.30519763,23.47430248,23.5,91.5,23.5,91.25,23.5,91.3,"[6,7,8]"
16,291,,TRIPURA,Dhalai,Kamalpur,6681,269,16,91.82600799,24.09437468,24,92,24,91.75,24.1,91.8,"[6,7,8]"
16,290,,TRIPURA,South Tripura,Santirbazar,6683,271,16,91.61844977,23.29554583,23.5,91.5,23.25,91.5,23.3,91.6,"[6,7,8]"
16,290,,TRIPURA,South Tripura,Sabroom,6688,271,16,91.67389714,23.07885288,23,91.5,23,91.5,23.1,91.7,"[6,7,8]"
16,292,,TRIPURA,North Tripura,Panisagar,6678,270,16,92.18673774,24.2994671,24.5,92,24.25,92.25,24.3,92.2,"[6,7,8]"
16,710,,TRIPURA,Unakoti,Kumarghat,6694,655,16,92.06617784,24.15163932,24,92,24.25,92,24.2,92.1,"[6,7,8]"
16,708,,TRIPURA,Khowai,Khowai,6684,652,16,91.63770233,24.04867148,24,91.5,24,91.75,24,91.6,"[6,7,8]"
16,707,,TRIPURA,Sepahijala,Jampuijala,6677,653,16,91.43421022,23.69586389,23.5,91.5,23.75,91.5,23.7,91.4,"[6,7,8]"
16,289,,TRIPURA,West Tripura,Sadar,6696,272,16,91.2917963,23.79624963,24,91.5,23.75,91.25,23.8,91.3,"[6,7,8]"
16,289,,TRIPURA,West Tripura,Jirania,6679,272,16,91.45192023,23.83703894,24,91.5,23.75,91.5,23.8,91.5,"[6,7,8]"
16,709,,TRIPURA,Gomati,Karbook,6690,654,16,91.75907023,23.32936359,23.5,92,23.25,91.75,23.3,91.8,"[6,7,8]"
14,279,1887,MANIPUR,Ukhrul,Chingai,1887,260,14,94.49611957,25.38831652,25.5,94.5,25.5,94.5,25.4,94.5,"[6,7,8]"
14,273,1865,MANIPUR,Tamenglong,Tamenglong North,1865,258,14,93.72821101,25.21091218,25,93.5,25.25,93.75,25.2,93.7,"[6,7,8]"
14,279,1888,MANIPUR,Ukhrul,Ukhrul,1888,260,14,94.37352245,25.08552934,25,94.5,25,94.25,25.1,94.4,"[6,7,8]"
14,273,1864,MANIPUR,Tamenglong,Tamenglong West,1864,258,14,93.35878573,24.98812696,25,93.5,25,93.25,25,93.4,"[6,7,8]"
14,277,1879,MANIPUR,Imphal West,Lamsang,1879,256,14,93.87350612,24.92035946,25,94,25,93.75,24.9,93.9,"[6,7,8]"
14,273,1866,MANIPUR,Tamenglong,Tamenglong,1866,258,14,93.56943743,24.93602626,25,93.5,25,93.5,24.9,93.6,"[6,7,8]"
14,278,1884,MANIPUR,Imphal East,Sawombung,1884,255,14,94.03108807,24.89675713,25,94,25,94,24.9,94,"[6,7,8]"
14,278,1886,MANIPUR,Imphal East,Keirao Bitra,1886,255,14,94.02127707,24.74822299,24.5,94,24.75,94,24.7,94,"[6,7,8]"
14,771,1867,MANIPUR,Noney,Nungba,1867,714,14,93.45978702,24.67651768,24.5,93.5,24.75,93.5,24.7,93.5,"[6,7,8]"
14,766,1883,MANIPUR,Jiribam,Jiribam,1883,713,14,93.13346525,24.70382325,24.5,93,24.75,93.25,24.7,93.1,"[6,7,8]"
14,277,1882,MANIPUR,Imphal West,Wangoi,1882,256,14,93.87505328,24.64514122,24.5,94,24.75,94,24.6,93.9,"[6,7,8]"
14,275,1874,MANIPUR,Bishnupur,Bishnupur,1874,252,14,93.78102674,24.5810638,24.5,94,24.5,93.75,24.6,93.8,"[6,7,8]"
14,768,1878,MANIPUR,Kakching,Kakching,1878,711,14,93.91997075,24.44229525,24.5,94,24.5,94,24.4,93.9,"[6,7,8]"
14,275,1875,MANIPUR,Bishnupur,Moirang,1875,252,14,93.79369841,24.4532988,24.5,94,24.5,93.75,24.5,93.8,"[6,7,8]"
14,772,1869,MANIPUR,Pherzawl,Thanlon,1869,715,14,93.31740482,24.29421746,24.5,93.5,24.25,93.25,24.3,93.3,"[6,7,8]"
14,772,1868,MANIPUR,Pherzawl,Tipaimukh,1868,715,14,93.11975282,24.34742586,24.5,93,24.25,93,24.3,93.1,"[6,7,8]"
14,280,1894,MANIPUR,Chandel,Chandel,1894,253,14,94.03487765,24.30839408,24.5,94,24.25,94,24.3,94,"[6,7,8]"
14,280,1895,MANIPUR,Chandel,Chakpikarong,1895,253,14,93.99343956,24.05177762,24,94,24,94,24.1,94,"[6,7,8]"
12,247,1591,ARUNACHAL PRADESH,East Kameng,Sawa CIrcle,1591,231,12,92.78128644,27.79471146,28,93,27.75,92.75,27.8,92.8,"[6,7,8]"
12,251,1652,ARUNACHAL PRADESH,East Siang,Bilat Circle,1652,232,12,95.18008811,27.97054442,28,95,28,95.25,28,95.2,"[6,7,8]"
12,256,1712,ARUNACHAL PRADESH,Kurung Kumey,SARLI CIRCLE,1712,233,12,92.97863671,27.9916356,28,93,28,93,28,93,"[6,7,8]"
12,259,1730,ARUNACHAL PRADESH,Lohit,Wakro Circle,1730,234,12,96.45882671,27.78123007,28,96.5,27.75,96.5,27.8,96.5,"[6,7,8]"
12,255,1698,ARUNACHAL PRADESH,Lower Subansiri,Yazali Circle,1698,236,12,93.70912193,27.39732824,27.5,93.5,27.5,93.75,27.4,93.7,"[6,7,8]"
12,248,,ARUNACHAL PRADESH,Papum Pare,Sangdupota Basar Nello Circle,6600,237,12,93.39752674,27.09609021,27,93.5,27,93.5,27.1,93.4,"[6,7,8]"
12,245,,ARUNACHAL PRADESH,Tawang,Thingbu Circle,6556,238,12,92.17213086,27.70251096,27.5,92,27.75,92.25,27.7,92.2,"[6,7,8]"
12,252,1658,ARUNACHAL PRADESH,Upper Siang,Tuting ADC,1658,240,12,94.69311999,29.05364417,29,94.5,29,94.75,29.1,94.7,"[6,7,8]"
12,249,1609,ARUNACHAL PRADESH,Upper Subansiri,Nacho SDO,1609,241,12,93.79184438,28.48216703,28.5,94,28.5,93.75,28.5,93.8,"[6,7,8]"
12,246,1568,ARUNACHAL PRADESH,West Kameng,Nafra EAC,1568,242,12,92.53298172,27.49553363,27.5,92.5,27.5,92.5,27.5,92.5,"[6,7,8]"
12,785,1623,ARUNACHAL PRADESH,Shi Yomi,Monigong EAC,1623,725,12,94.2290661,28.82328763,29,94,28.75,94.25,28.8,94.2,"[6,7,8]"
12,783,,ARUNACHAL PRADESH,Pakke Kessang,Seijosa ADC,6104,723,12,92.87353025,27.06317878,27,93,27,92.75,27.1,92.9,"[6,7,8]"
12,763,1715,ARUNACHAL PRADESH,Kra Daadi,Pipsorang Circle,1715,677,12,93.65607457,28.17373412,28,93.5,28.25,93.75,28.2,93.7,"[6,7,8]"
12,778,1700,ARUNACHAL PRADESH,Kamle,Kamporijo Circle,1700,718,12,94.04853513,27.76376833,28,94,27.75,94,27.8,94,"[6,7,8]"
12,762,1731,ARUNACHAL PRADESH,Namsai,Chongkham EAC,1731,678,12,96.11057234,27.7205842,27.5,96,27.75,96,27.7,96.1,"[6,7,8]"
12,779,,ARUNACHAL PRADESH,Lower Siang,Kangku Circle,6572,719,12,94.45555416,27.64835511,27.5,94.5,27.75,94.5,27.6,94.5,"[6,7,8]"
12,784,1637,ARUNACHAL PRADESH,Leparada,Daring Circle,1637,724,12,94.76646029,27.86809263,28,95,27.75,94.75,27.9,94.8,"[6,7,8]"
12,250,,ARUNACHAL PRADESH,West Siang,Aalo HQ,6087,243,12,94.76683172,28.131337,28,95,28.25,94.75,28.1,94.8,"[6,7,8]"
12,764,,ARUNACHAL PRADESH,Siang,Payum Circle,6607,679,12,94.59302667,28.6547237,28.5,94.5,28.75,94.5,28.7,94.6,"[6,7,8]"
12,761,1688,ARUNACHAL PRADESH,Longding,Kanubari ADC,1688,666,12,95.24748907,26.97290854,27,95,27,95.25,27,95.2,"[6,7,8]"
9,187,945,UTTAR PRADESH,Maharajganj,Nichlaul,945,164,9,83.72631284,27.2731677,27.5,83.5,27.25,83.75,27.3,83.7,"[6,7,8]"
5,57,284,UTTARAKHAND,Chamoli,Joshimath,284,47,5,79.6751781,30.68499628,30.5,79.5,30.75,79.75,30.7,79.7,"[6,7,8]"
2,34,194,HIMACHAL PRADESH,Kinnaur,Hangrang,194,19,2,78.60061026,31.97629777,32,78.5,32,78.5,32,78.6,"[6,7,8]"
2,34,196,HIMACHAL PRADESH,Kinnaur,Morang,196,19,2,78.49699139,31.573962,31.5,78.5,31.5,78.5,31.6,78.5,"[6,7,8]"
2,34,195,HIMACHAL PRADESH,Kinnaur,Poo,195,19,2,78.49775183,31.80505641,32,78.5,31.75,78.5,31.8,78.5,"[6,7,8]"
2,34,199,HIMACHAL PRADESH,Kinnaur,Sangla,199,19,2,78.55641455,31.30753344,31.5,78.5,31.25,78.5,31.3,78.6,"[6,7,8]"
27,519,5926,MAHARASHTRA,Mumbai,Greater Mumbai,0,482,27,72.83801155,18.98902536,19,73,19,72.75,19,72.9,"[6,7,8]"
27,518,5927,MAHARASHTRA,Mumbai Suburban,Mumbai Suburban,0,483,27,72.88451107,19.13176464,19,73,19.25,73,19.1,72.9,"[6,7,8]"
27,508,4062,MAHARASHTRA,Gadchiroli,Aheri,4062,475,27,80.14481958,19.26070829,19.5,80,19.25,80.25,19.3,80.1,"[6,7,8]"
27,501,3991,MAHARASHTRA,Akola,Akola,3991,467,27,77.0896475,20.73119693,20.5,77,20.75,77,20.7,77.1,"[6,7,8]"
27,522,4201,MAHARASHTRA,Ahmednagar,Akola,4201,466,27,73.90265265,19.51370531,19.5,74,19.5,74,19.5,73.9,"[6,7,8]"
27,501,3989,MAHARASHTRA,Akola,Akot,3989,467,27,77.05805091,21.05857078,21,77,21,77,21.1,77.1,"[6,7,8]"
27,499,3969,MAHARASHTRA,Jalgaon,Amalner,3969,478,27,75.0458148,21.07584681,21,75,21,75,21.1,75,"[6,7,8]"
27,521,4188,MAHARASHTRA,Pune,Ambegaon,4188,490,27,73.85791147,19.04209291,19,74,19,73.75,19,73.9,"[6,7,8]"
27,507,4047,MAHARASHTRA,Gondia,Amgaon,4047,476,27,80.36199853,21.36871292,21.5,80.5,21.25,80.25,21.4,80.4,"[6,7,8]"
27,512,4113,MAHARASHTRA,Hingoli,Aundha (Nagnath),4113,477,27,77.03106997,19.55366294,19.5,77,19.5,77,19.6,77,"[6,7,8]"
27,507,4050,MAHARASHTRA,Gondia,Arjuni Morgaon,4050,476,27,80.11986704,20.82173945,21,80,20.75,80,20.8,80.1,"[6,7,8]"
27,508,4053,MAHARASHTRA,Gadchiroli,Armori,4053,475,27,80.088594,20.42327872,20.5,80,20.5,80,20.4,80.1,"[6,7,8]"
27,504,4017,MAHARASHTRA,Wardha,Arvi,4017,498,27,78.33572383,20.94130883,21,78.5,21,78.25,20.9,78.3,"[6,7,8]"
27,504,4015,MAHARASHTRA,Wardha,Ashti,4015,498,27,78.18506024,21.22330721,21,78,21.25,78.25,21.2,78.2,"[6,7,8]"
27,501,3990,MAHARASHTRA,Akola,Balapur,3990,467,27,76.83290419,20.73249239,20.5,77,20.75,76.75,20.7,76.8,"[6,7,8]"
27,509,4074,MAHARASHTRA,Chandrapur,Ballarpur,4074,473,27,79.41104188,19.85050063,20,79.5,19.75,79.5,19.9,79.4,"[6,7,8]"
27,521,4199,MAHARASHTRA,Pune,Baramati,4199,490,27,74.45981776,18.20405293,18,74.5,18.25,74.5,18.2,74.5,"[6,7,8]"
27,501,3994,MAHARASHTRA,Akola,Barshitakli,3994,467,27,77.15285468,20.52463686,20.5,77,20.5,77.25,20.5,77.2,"[6,7,8]"
27,512,4115,MAHARASHTRA,Hingoli,Basmath,4115,477,27,77.12189866,19.37118218,19.5,77,19.25,77,19.4,77.1,"[6,7,8]"
27,499,3971,MAHARASHTRA,Jalgaon,Bhadgaon,3971,478,27,75.17447251,20.66879147,20.5,75,20.75,75.25,20.7,75.2,"[6,7,8]"
27,509,4070,MAHARASHTRA,Chandrapur,Bhadravati,4070,473,27,79.22618653,20.19055817,20,79,20.25,79.25,20.2,79.2,"[6,7,8]"
27,508,4061,MAHARASHTRA,Gadchiroli,Bhamragad,4061,475,27,80.61172871,19.44418471,19.5,80.5,19.5,80.5,19.4,80.6,"[6,7,8]"
27,521,4198,MAHARASHTRA,Pune,Bhor,4198,490,27,73.79968327,18.17371247,18,74,18.25,73.75,18.2,73.8,"[6,7,8]"
27,499,3965,MAHARASHTRA,Jalgaon,Bhusawal,3965,478,27,75.83166431,20.99836775,21,76,21,75.75,21,75.8,"[6,7,8]"
27,499,3964,MAHARASHTRA,Jalgaon,Bodvad,3964,478,27,75.97777845,20.88621515,21,76,21,76,20.9,76,"[6,7,8]"
27,509,4067,MAHARASHTRA,Chandrapur,Brahmapuri,4067,473,27,79.85267059,20.49315935,20.5,80,20.5,79.75,20.5,79.9,"[6,7,8]"
27,499,3972,MAHARASHTRA,Jalgaon,Chalisgaon,3972,478,27,74.96161512,20.48130257,20.5,75,20.5,75,20.5,75,"[6,7,8]"
27,508,4058,MAHARASHTRA,Gadchiroli,Chamorshi,4058,475,27,79.94796638,19.84631148,20,80,19.75,80,19.8,79.9,"[6,7,8]"
27,509,4071,MAHARASHTRA,Chandrapur,Chandrapur,4071,473,27,79.38711141,20.01189192,20,79.5,20,79.5,20,79.4,"[6,7,8]"
27,509,4065,MAHARASHTRA,Chandrapur,Chimur,4065,473,27,79.4038531,20.51307965,20.5,79.5,20.5,79.5,20.5,79.4,"[6,7,8]"
27,499,3960,MAHARASHTRA,Jalgaon,Chopda,3960,478,27,75.32217863,21.27523436,21.5,75.5,21.25,75.25,21.3,75.3,"[6,7,8]"
27,521,4195,MAHARASHTRA,Pune,Daund,4195,490,27,74.45527968,18.45214749,18.5,74.5,18.5,74.5,18.5,74.5,"[6,7,8]"
